,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
9557,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,44.4153,157.42,13.027,157.5,50.0,157.51,16.22223,157.58,24.0,157.59,9.157889,157.84,20.0,157.88,44.4039,157.98,80.0,158.14,500.0,158.65,1600.0,158.66,3.1,158.89,8.24407521,159.0,6.0,159.08,1.944689
9558,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,44.4153,157.46,16.4732,157.5,50.0,157.51,16.22223,157.58,24.0,157.59,9.157889,157.84,20.0,157.88,44.4039,157.98,80.0,158.14,500.0,158.65,1600.0,158.66,3.1,158.89,8.24407521,159.0,6.0,159.08,1.944689
9559,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,50.0,157.51,16.22223,157.58,24.0,157.59,9.157889,157.84,20.0,157.88,44.3633,158.2,80.0,158.21,500.0,158.65,1600.0,158.66,3.1,158.89,8.24407521,159.0,6.0,159.08,1.944689
9560,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,50.0,157.51,16.22223,157.58,24.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.2,80.0,158.21,500.0,158.65,1600.0,158.66,3.1,158.89,8.24407521,159.0,6.0,159.08,1.944689
9561,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,50.0,157.51,16.22223,157.58,24.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.2,80.0,158.21,500.0,158.65,1600.0,158.66,3.1,158.89,8.24407521,159.0,6.0,159.08,1.944689
9562,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.5,50.0,157.51,16.22223,157.52,20.0,157.53,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.16,500.0,158.65,1680.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059,159.32,73.4
9563,156.7,50.0,156.8,50.0,156.85,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.15,80.0,158.16,500.0,158.65,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9564,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.13,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,10.66667,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.09,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9565,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.13,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,16.22223,157.59,9.157889,157.88,44.3633,158.06,20.0,158.09,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9566,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.14,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9567,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9568,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9569,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.58,4.0,157.59,9.157889,157.88,44.3633,158.06,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9570,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.53,24.0,157.58,4.0,157.59,9.157889,157.88,44.3633,158.0,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9571,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.53,24.0,157.59,9.157889,157.88,44.3633,158.0,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9572,156.9,50.0,157.0,50.0,157.1,37.0,157.18,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.53,24.0,157.59,9.157889,157.88,44.3633,158.0,20.0,158.13,80.0,158.14,500.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9573,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.51,12.22223,157.53,24.0,157.59,9.157889,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059,159.36,2.5
9574,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,36.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9575,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,36.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9576,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,36.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9577,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,36.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9578,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,36.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9579,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.5,33.929315,157.53,30.22223,157.59,9.157889,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9580,156.78,50.0,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.41,4.0,157.5,45.006344,157.96,44.3766,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9581,156.78,50.0,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,50.0,157.25,500.0,157.3,50.0,157.4,50.0,157.41,4.0,157.5,45.006344,157.85,69.9044,158.06,20.0,158.21,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9582,156.71,80.0,156.78,50.0,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.41,6.66667,157.49,4.0,157.5,45.006344,157.8,69.8813,157.85,44.376,158.06,20.0,158.16,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0
9583,156.71,80.0,156.78,50.0,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.49,4.0,157.5,45.006344,157.77,69.8869,157.85,44.376,158.06,20.0,158.16,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0
9584,156.78,50.0,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.5,45.006344,157.73,69.9014,157.85,44.376,158.06,20.0,158.16,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4
9585,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.15,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.5,45.006344,157.73,69.905,157.85,44.376,158.06,20.0,158.11,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4
9586,156.9,50.0,157.0,50.0,157.1,37.0,157.15,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.48,24.0,157.5,45.006344,157.74,69.903,157.85,64.376,158.11,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.02,73.4,159.08,1.944689
9587,156.9,50.0,157.0,50.0,157.1,37.0,157.15,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.48,24.0,157.5,45.006344,157.77,69.8768,157.85,44.376,157.89,20.0,158.11,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9588,156.9,50.0,157.0,50.0,157.1,37.0,157.15,500.0,157.2,50.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.48,24.0,157.5,45.006344,157.85,44.376,158.0,20.0,158.11,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9589,156.8,50.0,156.9,50.0,157.0,50.0,157.1,37.0,157.2,550.0,157.3,50.0,157.4,50.0,157.41,12.22223,157.42,4.0,157.48,24.0,157.5,16.021444,157.9,44.3822,158.0,20.0,158.16,500.0,158.64,80.0,158.65,1625.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9590,155.0,1.33,155.31,3.0,155.32,1600.0,156.39,50.4,156.71,80.0,156.78,50.0,157.2,500.0,157.41,12.22223,157.42,4.0,157.48,24.0,157.5,16.021444,157.9,44.3822,158.05,20.0,158.16,500.0,158.64,80.0,158.65,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9591,154.66,4.018298,155.0,1.33,155.31,3.0,155.32,1600.0,156.39,50.4,156.71,80.0,156.78,50.0,157.2,500.0,157.42,4.0,157.48,36.22223,157.5,16.021444,157.9,44.3822,158.05,20.0,158.16,500.0,158.64,80.0,158.65,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9592,154.66,4.018298,155.0,1.33,155.31,3.0,156.39,50.4,156.4,1600.0,156.71,80.0,156.78,50.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,16.021444,157.9,44.3822,158.05,20.0,158.21,500.0,158.27,25.0,158.65,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9593,154.24,800.0,154.66,4.018298,155.0,1.33,155.31,3.0,155.32,1600.0,156.39,50.4,156.4,80.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,16.021444,157.9,44.3822,158.0,6.9639,158.05,20.0,158.21,500.0,158.27,25.0,158.65,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0
9594,154.66,4.018298,155.0,0.33,155.31,3.0,156.39,50.4,156.4,1600.0,157.0,50.0,157.01,80.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,16.021444,157.9,44.3822,158.0,6.9639,158.05,20.0,158.21,500.0,158.27,25.0,158.65,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0
9595,154.66,4.018298,155.0,15.33,155.31,3.0,156.39,50.4,156.4,1600.0,157.0,50.0,157.01,80.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,16.021444,157.9,44.3822,157.93,6.954,158.05,20.0,158.21,500.0,158.27,25.0,158.65,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0
9596,154.66,4.018298,155.0,15.33,155.31,3.0,155.32,1600.0,156.39,50.4,156.4,80.0,157.0,50.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,39.354444,158.03,91.3073,158.05,20.0,158.21,500.0,158.27,25.0,158.65,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9597,154.66,4.018298,155.0,15.33,155.31,3.0,155.32,1600.0,156.39,50.4,156.4,80.0,157.0,50.0,157.25,500.0,157.42,4.0,157.48,36.22223,157.5,39.354444,158.03,91.3073,158.05,20.0,158.21,500.0,158.26,80.0,158.27,25.0,158.65,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9598,153.0,6.497194,153.08,1.0,154.24,800.0,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1680.0,157.3,500.0,157.42,4.0,157.48,36.22223,157.5,20.471267,158.03,91.2916,158.05,20.0,158.26,500.0,158.27,25.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9599,154.24,800.0,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1680.0,156.84,50.0,157.3,500.0,157.42,4.0,157.48,36.22223,157.5,3.686751,158.02,13.157889,158.03,44.3442,158.05,20.0,158.26,500.0,158.27,25.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9600,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1680.0,156.84,50.0,157.41,500.0,157.42,4.0,157.48,16.22223,157.5,3.686751,157.71,20.0,157.98,13.157889,157.99,44.3545,158.01,25.0122,158.02,4.0,158.1,20.0,158.27,25.0,158.37,500.0,158.88,80.0,158.89,8.24407521,159.0,6.0
9601,154.66,4.018298,155.0,15.33,155.31,3.0,155.32,1680.0,156.22,50.4,156.84,50.0,157.41,500.0,157.48,4.0,157.5,15.908981,157.66,20.0,157.98,13.157889,158.02,48.3435,158.03,25.041,158.1,20.0,158.37,500.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9602,155.0,15.33,155.31,3.0,155.32,1600.0,156.22,50.4,156.23,80.0,156.84,50.0,157.35,500.0,157.48,4.0,157.5,15.908981,157.56,20.0,157.98,13.157889,158.02,73.36,158.1,20.0,158.31,500.0,158.36,80.0,158.45,25.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9603,155.0,15.33,155.31,3.0,155.32,1600.0,156.22,50.4,156.23,80.0,156.84,50.0,157.35,500.0,157.48,4.0,157.5,15.908981,157.56,20.0,157.92,13.157889,157.93,68.7364,157.98,4.0,158.1,20.0,158.31,500.0,158.36,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689,159.13,0.096059
9604,154.24,800.0,154.66,4.018298,155.0,15.33,155.31,3.0,155.32,1600.0,156.23,80.0,157.29,500.0,157.48,4.0,157.5,12.22223,157.56,23.694818,157.79,13.157889,157.8,24.346,157.83,4.0,158.0,44.3793,158.1,20.0,158.25,500.0,158.36,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9605,153.08,1.0,154.24,800.0,154.66,4.018298,155.0,15.33,155.31,3.0,155.32,1680.0,157.29,500.0,157.48,4.0,157.5,12.22223,157.56,23.694818,157.79,13.157889,157.8,24.346,157.83,4.0,158.0,44.3793,158.1,20.0,158.25,500.0,158.36,80.0,158.67,25.0,158.89,8.24407521,159.0,6.0
9606,154.24,800.0,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1680.0,156.66,50.0,157.29,500.0,157.48,4.0,157.5,12.22223,157.56,23.694818,157.79,13.157889,157.8,24.346,157.83,4.0,158.0,44.3793,158.09,80.0,158.1,20.0,158.25,500.0,158.66,1600.0,158.67,25.0,158.89,8.24407521
9607,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1680.0,156.66,50.0,157.24,500.0,157.48,4.0,157.5,12.22223,157.56,23.694818,157.57,4.0,157.79,13.157889,157.8,24.346,157.83,4.0,158.0,44.3793,158.09,80.0,158.1,20.0,158.2,500.0,158.66,1600.0,158.67,25.0,158.89,8.24407521
9608,155.31,3.0,155.32,1600.0,156.37,50.5,156.38,80.0,156.66,50.0,157.24,500.0,157.48,4.0,157.5,12.22223,157.56,23.694818,157.57,2.5,157.79,13.157889,157.81,24.3789,157.83,4.0,158.0,44.3793,158.09,80.0,158.1,20.0,158.2,500.0,158.66,1600.0,158.67,25.0,158.89,8.24407521
9609,155.0,0.33,155.31,3.0,155.32,1600.0,156.37,50.5,156.38,80.0,156.66,50.0,157.3,500.0,157.48,4.0,157.56,23.694818,157.57,14.72223,157.79,13.157889,157.83,4.0,157.85,24.3723,158.0,44.3793,158.09,80.0,158.1,20.0,158.26,500.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9610,155.31,3.0,155.32,1600.0,156.37,50.5,156.38,80.0,156.66,50.0,157.3,500.0,157.48,4.0,157.57,14.72223,157.61,20.0,157.62,7.694818,157.79,13.157889,157.83,4.0,157.88,24.3473,157.89,20.0,158.0,44.3793,158.09,80.0,158.26,500.0,158.34,25.0,158.66,1600.0,158.89,8.24407521
9611,155.31,3.0,155.32,1600.0,156.37,50.5,156.38,80.0,156.66,50.0,157.3,500.0,157.48,4.0,157.57,14.72223,157.61,20.0,157.62,7.694818,157.79,13.157889,157.83,4.0,157.88,24.3473,157.89,20.0,158.0,44.3793,158.09,80.0,158.26,500.0,158.34,25.0,158.66,1600.0,158.89,8.24407521
9612,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.57,14.72223,157.61,20.0,157.62,7.694818,157.79,9.157889,157.83,4.0,157.87,44.3947,157.88,24.3473,157.94,20.0,158.31,500.0,158.33,80.0,158.34,25.0,158.66,1600.0,158.89,8.24407521
9613,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.57,14.72223,157.61,20.0,157.62,7.694818,157.79,9.157889,157.83,4.0,157.94,88.7415,158.31,500.0,158.33,80.0,158.34,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9614,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.57,14.72223,157.61,20.0,157.62,7.694818,157.79,9.157889,157.83,4.0,157.94,88.7415,158.31,500.0,158.33,80.0,158.34,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9615,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.56,20.0,157.57,14.72223,157.62,7.694818,157.79,9.157889,157.83,4.0,157.91,24.3496,157.94,44.3798,158.05,20.0,158.31,500.0,158.33,80.0,158.34,25.0,158.66,1600.0,158.89,8.24407521
9616,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.56,20.0,157.57,14.72223,157.62,7.694818,157.79,9.157889,157.83,4.0,157.91,24.3496,157.94,44.3798,158.05,20.0,158.31,500.0,158.33,80.0,158.34,25.0,158.66,1600.0,158.89,8.24407521
9617,155.31,3.0,155.32,1600.0,156.37,50.5,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.56,20.0,157.57,14.72223,157.62,3.694818,157.79,9.157889,157.83,4.0,157.94,68.7456,158.05,20.0,158.31,500.0,158.33,80.0,158.66,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9618,155.0,0.33,155.31,3.0,155.32,1600.0,156.66,50.0,156.67,80.0,157.35,500.0,157.48,4.0,157.56,20.0,157.57,2.5,157.62,9.250378,157.79,9.157889,157.83,4.0,157.91,24.3484,157.94,44.3798,158.05,20.0,158.31,500.0,158.33,80.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9619,154.66,4.018298,155.0,0.33,155.31,3.0,155.32,1600.0,156.66,50.0,156.67,80.0,157.3,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.79,9.157889,157.83,4.0,157.89,24.3806,157.94,44.3798,158.05,20.0,158.26,500.0,158.33,80.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9620,155.0,0.33,155.31,3.0,155.32,1600.0,156.23,50.5,156.24,80.0,156.66,50.0,157.3,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.79,9.157889,157.83,4.0,157.86,24.3813,157.94,44.3798,158.05,20.0,158.25,80.0,158.26,500.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9621,155.0,0.33,155.31,3.0,155.32,1600.0,156.23,50.5,156.24,80.0,156.66,50.0,157.3,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.79,9.157889,157.83,4.0,157.86,24.3813,157.94,44.3798,158.05,20.0,158.25,80.0,158.26,500.0,158.63,25.0,158.66,1600.0,158.89,8.24407521
9622,155.31,3.0,155.32,1600.0,156.23,50.5,156.24,80.0,156.66,50.0,157.24,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.63,4.0,157.78,4.0,157.79,9.157889,157.82,24.3672,157.83,4.0,157.94,44.3798,158.05,20.0,158.2,500.0,158.25,80.0,158.63,25.0,158.66,1600.0
9623,155.31,3.0,155.32,1600.0,156.23,50.5,156.24,80.0,156.66,50.0,157.24,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.63,4.0,157.78,4.0,157.79,9.157889,157.82,24.3672,157.83,4.0,157.94,44.3798,158.05,20.0,158.2,500.0,158.25,80.0,158.63,25.0,158.66,1600.0
9624,155.32,1600.0,156.23,50.5,156.66,50.0,156.67,80.0,157.0,0.5,157.3,500.0,157.48,4.0,157.56,20.0,157.62,15.917048,157.63,4.0,157.78,4.0,157.79,9.157889,157.83,4.0,157.86,24.3735,157.94,44.3798,158.05,20.0,158.25,80.0,158.26,500.0,158.66,1600.0,158.89,8.24407521
9625,155.32,1600.0,156.23,50.5,156.66,50.0,156.67,80.0,157.0,0.5,157.3,500.0,157.48,4.0,157.6,20.0,157.62,15.917048,157.63,1.752978,157.78,4.0,157.79,9.157889,157.83,4.0,157.87,24.3397,157.91,20.0,157.94,44.3798,158.25,80.0,158.26,500.0,158.32,25.0,158.66,1600.0
9626,155.32,1600.0,156.23,50.5,156.66,50.0,156.67,80.0,157.0,0.5,157.3,500.0,157.48,4.0,157.6,20.0,157.62,15.917048,157.63,1.752978,157.78,4.0,157.79,9.157889,157.83,4.0,157.87,24.3397,157.91,20.0,157.94,44.3798,158.25,80.0,158.26,500.0,158.32,25.0,158.66,1600.0
9627,155.32,1600.0,156.23,50.5,156.66,50.0,156.67,80.0,157.0,0.5,157.3,500.0,157.48,4.0,157.6,20.0,157.62,15.917048,157.63,1.752978,157.78,4.0,157.79,9.157889,157.83,4.0,157.87,24.3397,157.91,20.0,157.94,44.3798,158.25,80.0,158.26,500.0,158.32,25.0,158.66,1600.0
9628,155.32,1600.0,156.23,50.5,156.66,50.0,156.67,80.0,157.0,0.5,157.36,500.0,157.48,4.0,157.6,20.0,157.62,15.917048,157.63,1.752978,157.78,4.0,157.79,9.157889,157.83,4.0,157.91,44.3554,157.94,44.3798,158.25,80.0,158.32,525.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9629,155.31,3.0,155.32,1600.0,156.66,50.0,156.67,80.0,157.0,0.5,157.36,500.0,157.48,4.0,157.6,20.0,157.62,15.917048,157.63,1.752978,157.79,9.157889,157.83,4.0,157.91,20.0,157.92,24.34,157.94,44.3798,158.25,80.0,158.32,525.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9630,155.32,1600.0,156.66,50.0,156.67,80.0,157.0,0.5,157.36,500.0,157.48,4.0,157.62,12.22223,157.63,1.752978,157.7,20.0,157.71,7.694818,157.79,9.157889,157.93,24.3583,157.94,44.3798,157.96,20.0,158.25,80.0,158.32,525.0,158.66,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9631,156.11,50.4,156.66,50.0,156.67,80.0,157.0,0.5,157.36,500.0,157.48,4.0,157.62,12.22223,157.63,1.752978,157.7,20.0,157.71,7.694818,157.79,9.157889,157.96,20.0,157.97,24.3614,158.22,44.3357,158.32,500.0,158.66,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9632,156.11,50.4,156.66,50.0,156.67,80.0,157.0,0.5,157.41,500.0,157.48,4.0,157.62,12.22223,157.63,1.752978,157.7,20.0,157.71,7.694818,157.79,9.157889,157.95,24.3459,157.96,20.0,158.22,44.3357,158.37,500.0,158.66,1600.0,158.88,80.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
9633,155.31,3.0,156.11,50.4,156.12,1680.0,157.0,0.5,157.41,500.0,157.48,4.0,157.62,12.22223,157.63,1.752978,157.7,20.0,157.71,7.694818,157.79,9.157889,157.94,24.3226,157.96,20.0,158.22,44.3357,158.36,80.0,158.37,500.0,158.4,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9634,156.11,50.4,156.12,1680.0,156.91,50.0,157.0,0.5,157.41,500.0,157.48,4.0,157.62,12.22223,157.63,1.752978,157.7,20.0,157.71,3.694818,157.78,4.0,157.79,9.157889,157.96,44.3207,158.22,44.3357,158.36,80.0,158.37,500.0,158.4,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9635,155.31,3.0,156.11,50.4,156.12,1680.0,156.91,50.0,157.0,0.5,157.41,500.0,157.48,4.0,157.62,12.22223,157.7,20.0,157.71,3.694818,157.78,4.0,157.79,9.157889,157.9,24.3105,157.96,20.0,158.22,44.3357,158.36,80.0,158.37,500.0,158.4,25.0,158.66,1600.0,158.89,8.24407521
9636,155.31,3.0,155.32,1600.0,156.11,50.4,156.12,80.0,156.91,50.0,157.0,0.5,157.36,500.0,157.48,4.0,157.52,20.0,157.71,15.917048,157.78,4.0,157.79,9.157889,157.82,68.7183,157.84,20.0,158.32,500.0,158.36,80.0,158.4,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0
9637,155.31,3.0,155.32,1600.0,156.11,50.4,156.12,80.0,156.91,50.0,157.0,0.5,157.29,500.0,157.47,20.0,157.48,4.0,157.71,15.917048,157.78,4.0,157.79,77.879489,157.85,20.0,158.25,500.0,158.36,80.0,158.4,25.0,158.66,1600.0,158.89,8.24407521,159.0,6.0,159.08,1.944689
